year,collection_scenario,recovery_efficiency_scenario,Strategy type,choice_mode,embedded_li,li_collected,supply_chain_boundary,barrier_component,lithium_t
2035,high_collection,baseline,Strategy 1,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,31672.83861368784
2035,high_collection,baseline,Strategy 1,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,31672.83861368784
2035,high_collection,baseline,Strategy 1,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,31672.83861368784
2035,high_collection,baseline,Strategy 2,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2035,high_collection,baseline,Strategy 2,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2035,high_collection,baseline,Strategy 2,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2035,high_collection,baseline,Strategy 2,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2035,high_collection,baseline,Strategy 3,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2040,high_collection,baseline,Strategy 1,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,59996.10517548944
2040,high_collection,baseline,Strategy 1,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,59996.10517548944
2040,high_collection,baseline,Strategy 1,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,59996.10517548944
2040,high_collection,baseline,Strategy 1,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,59996.10517548944
2040,high_collection,baseline,Strategy 2,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2040,high_collection,baseline,Strategy 2,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2040,high_collection,baseline,Strategy 2,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2040,high_collection,baseline,Strategy 2,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2040,high_collection,baseline,Strategy 3,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2045,high_collection,baseline,Strategy 1,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,101558.64159481577
2045,high_collection,baseline,Strategy 1,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,101558.64159481577
2045,high_collection,baseline,Strategy 1,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,101558.64159481577
2045,high_collection,baseline,Strategy 1,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,101558.64159481577
2045,high_collection,baseline,Strategy 2,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2045,high_collection,baseline,Strategy 2,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2045,high_collection,baseline,Strategy 2,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2045,high_collection,baseline,Strategy 2,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2045,high_collection,baseline,Strategy 3,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2045,high_collection,baseline,Strategy 3,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2045,high_collection,baseline,Strategy 3,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2045,high_collection,baseline,Strategy 3,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2050,high_collection,baseline,Strategy 1,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,127819.06166761788
2050,high_collection,baseline,Strategy 1,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,127819.06166761788
2050,high_collection,baseline,Strategy 1,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,127819.06166761788
2050,high_collection,baseline,Strategy 1,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,127819.06166761788
2050,high_collection,baseline,Strategy 2,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2050,high_collection,baseline,Strategy 2,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2050,high_collection,baseline,Strategy 2,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2050,high_collection,baseline,Strategy 2,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2050,high_collection,baseline,Strategy 3,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,technology_loss,0.0
2025,high_collection,baseline,Strategy 1,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 1,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 1,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 1,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 2,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 2,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 2,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 2,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 3,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 3,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 3,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 3,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 1,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 1,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 1,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 1,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 2,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 2,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 2,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 2,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 3,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 3,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 3,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2030,high_collection,baseline,Strategy 3,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 1,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 1,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 1,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 1,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 2,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 2,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 2,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 2,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2035,high_collection,baseline,Strategy 3,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 1,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 1,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 1,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 1,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 2,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 2,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 2,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 2,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2040,high_collection,baseline,Strategy 3,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 1,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 1,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 1,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 1,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 2,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 2,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 2,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 2,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 3,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 3,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 3,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2045,high_collection,baseline,Strategy 3,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 1,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 1,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 1,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 1,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 2,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 2,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 2,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 2,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_lithium,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 3,Optimal_profit,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2050,high_collection,baseline,Strategy 3,Realistic_multiobjective,1856501.8410048317,1772802.5202866702,battery-supply-chain-available secondary lithium equivalent,trade_policy_loss,0.0
2025,high_collection,baseline,Strategy 1,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 1,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,52.461175669498516
2025,high_collection,baseline,Strategy 1,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,265.29995199877885
2025,high_collection,baseline,Strategy 1,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,119.02163947335521
2025,high_collection,baseline,Strategy 2,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 2,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 2,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 2,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 3,Optimal_lithium,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 3,Optimal_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 3,Optimal_profit,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2025,high_collection,baseline,Strategy 3,Realistic_multiobjective,8859.997099826278,6282.786976202022,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 1,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 1,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,325.6796867914527
2030,high_collection,baseline,Strategy 1,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,3092.614160856647
2030,high_collection,baseline,Strategy 1,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,7.524015506292926
2030,high_collection,baseline,Strategy 2,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 2,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 2,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 2,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 3,Optimal_lithium,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 3,Optimal_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 3,Optimal_profit,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2030,high_collection,baseline,Strategy 3,Realistic_multiobjective,91632.03333686558,75378.62862563446,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 1,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 1,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,943.8332353783189
2035,high_collection,baseline,Strategy 1,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,9937.186471236695
2035,high_collection,baseline,Strategy 1,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,5.115413567924406
2035,high_collection,baseline,Strategy 2,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 2,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 2,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 2,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_lithium,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 3,Optimal_profit,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2035,high_collection,baseline,Strategy 3,Realistic_multiobjective,358389.7949348645,322205.8869121947,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 1,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 1,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,882.6532362509752
2040,high_collection,baseline,Strategy 1,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,10222.224659780157
2040,high_collection,baseline,Strategy 1,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,741.1491616575513
2040,high_collection,baseline,Strategy 2,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 2,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 2,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 2,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_lithium,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 3,Optimal_profit,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2040,high_collection,baseline,Strategy 3,Realistic_multiobjective,766490.0623872235,719377.7605188858,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2045,high_collection,baseline,Strategy 1,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2045,high_collection,baseline,Strategy 1,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,3360.4984090712387
2045,high_collection,baseline,Strategy 1,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,6098.7986974827945
2045,high_collection,baseline,Strategy 1,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,482.8174106646329
2045,high_collection,baseline,Strategy 2,Optimal_lithium,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2045,high_collection,baseline,Strategy 2,Optimal_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2045,high_collection,baseline,Strategy 2,Optimal_profit,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
2045,high_collection,baseline,Strategy 2,Realistic_multiobjective,1414282.8844574655,1345147.5713615506,battery-supply-chain-available secondary lithium equivalent,economic_selection_loss,0.0
